1767541495,1.1013067014432472,1.1145385048311955,1.0871053548425231,1.1008219298368593,65,0,0
1767541555,1.0937651980849568,1.1186742865808594,1.0708018954615202,1.0947380910211897,70,0,0
1767541615,1.0970373399192486,1.1412786661877745,1.06086632999741,1.1010724980925923,31,0,0
1767541675,1.1032830891629843,1.130379758852352,1.0828430793739006,1.1066114191131264,30,0,0
1767541735,1.0991429864779232,1.1088519662633676,1.0623491186196905,1.085600542441529,56,0,0
1767541795,1.0954073733134382,1.1221122840191402,1.07255728298286,1.097334783501,35,0,0
1767541855,1.0925931701452145,1.1396605157502528,1.082964681870564,1.1113125988104084,99,0,0
1767541915,1.0878682408608549,1.1095461302890735,1.0558629416583118,1.0827045359736926,58,0,0
1767541975,1.0971882267063964,1.1291365472353279,1.0731447295196033,1.1011406383774656,18,0,0
1767542035,1.1010838767877587,1.1180696234137724,1.0688061121381254,1.0934378677759489,26,0,0
1767542095,1.0971125871050058,1.136651688400014,1.0545255517552081,1.095588620077611,84,0,0
1767542155,1.095478865922735,1.1206011278439705,1.057556905221138,1.0890790165325543,37,0,0
1767542215,1.0901731647955082,1.0990359932159408,1.0654477425947384,1.0822418679053396,81,0,0
1767542275,1.0832742854521908,1.124858144339356,1.058238272456087,1.0915482083977215,36,0,0
1767542335,1.0777320561395025,1.1001463492370764,1.0616283184249489,1.0808873338310128,79,0,0
1767542395,1.076425111017693,1.1177435430778633,1.05413018284351,1.0859368629606867,15,0,0
1767542455,1.0699056901730006,1.0945207281616791,1.023340339368677,1.058930533765178,97,0,0
1767542515,1.0661155652199286,1.11197777992661,1.0564037498614005,1.0841907648940052,81,0,0
1767542575,1.0722307592705766,1.1115793817399344,1.0224770017755018,1.0670281917577182,18,0,0
1767542635,1.075892777923654,1.077888359453326,1.0440586485709107,1.0609735040121184,15,0,0
1767542695,1.0751124161052001,1.1158321816354109,1.0496697227839935,1.082750952209702,85,0,0
1767542755,1.0687079445397447,1.076400842649356,1.0231913675290323,1.0497961050891942,35,0,0
1767542815,1.0767590315364826,1.096043705191274,1.049163605136548,1.072603655163911,50,0,0
1767542875,1.082959405000719,1.1083562725668994,1.0634877626164847,1.0859220175916922,71,0,0
1767542935,1.0838426395545382,1.1205053403103524,1.081112925480057,1.1008091328952048,78,0,0
1767542995,1.0783113994454374,1.0979292247279462,1.0522322218747284,1.0750807233013373,71,0,0
1767543055,1.085104291063441,1.1236884660534892,1.0700423925536624,1.0968654293035758,37,0,0
1767543115,1.0884443836119955,1.1358682555717892,1.0687823465563289,1.102325301064059,74,0,0
1767543175,1.0919586401083363,1.1388951637412448,1.083997451652085,1.111446307696665,22,0,0
1767543235,1.0912444548762887,1.1083681465822022,1.0681451393017312,1.0882566429419667,90,0,0
